route_id,stop_id,day_of_week,time_of_day,weather,passenger_count
A,7,Saturday,16-18,not_rain,37
A,8,Saturday,20-22,not_rain,3
B,1,Saturday,14-16,not_rain,7
B,2,Saturday,6-8,rain,10
B,3,Saturday,20-22,not_rain,20
B,4,Saturday,10-12,not_rain,27
B,5,Saturday,6-8,not_rain,36
B,6,Saturday,6-8,not_rain,36
B,7,Saturday,10-12,not_rain,39
B,8,Saturday,10-12,not_rain,39
B,9,Saturday,12-14,not_rain,38
B,10,Saturday,20-22,not_rain,3
A,1,Saturday,6-8,not_rain,4
A,2,Saturday,6-8,rain,14
A,3,Saturday,16-18,not_rain,21
A,4,Saturday,20-22,not_rain,26
A,5,Saturday,8-10,not_rain,35
A,6,Saturday,16-18,not_rain,40
A,7,Saturday,14-16,not_rain,43
A,8,Saturday,8-10,not_rain,2
B,1,Saturday,20-22,not_rain,6
B,2,Saturday,8-10,not_rain,22
B,3,Saturday,14-16,not_rain,27
B,4,Saturday,14-16,not_rain,32
B,5,Saturday,8-10,not_rain,35
B,6,Saturday,16-18,not_rain,42
B,7,Saturday,14-16,not_rain,48
B,8,Saturday,16-18,not_rain,49
B,9,Saturday,14-16,not_rain,49
B,10,Saturday,12-14,not_rain,3
A,1,Saturday,8-10,not_rain,10
A,2,Saturday,20-22,not_rain,14
A,3,Saturday,20-22,not_rain,23
A,4,Saturday,16-18,not_rain,35
A,5,Saturday,10-12,not_rain,39
A,6,Saturday,20-22,rain,38
A,7,Saturday,12-14,not_rain,39
A,8,Saturday,16-18,not_rain,8
B,1,Saturday,20-22,not_rain,7
B,2,Saturday,12-14,rain,15
B,3,Saturday,18-20,not_rain,23
B,4,Saturday,16-18,not_rain,33
B,5,Saturday,12-14,not_rain,39
B,6,Saturday,10-12,not_rain,42
B,7,Saturday,18-20,not_rain,45
B,8,Saturday,20-22,rain,49
B,9,Saturday,20-22,not_rain,49
B,10,Saturday,20-22,not_rain,2
A,1,Sunday,8-10,not_rain,13
A,2,Sunday,8-10,not_rain,21
A,3,Sunday,12-14,rain,27
A,4,Sunday,10-12,not_rain,28
A,5,Sunday,14-16,not_rain,31
A,6,Sunday,20-22,not_rain,36
A,7,Sunday,20-22,not_rain,36
A,8,Sunday,16-18,rain,10
B,1,Sunday,10-12,not_rain,7
B,2,Sunday,10-12,not_rain,14
B,3,Sunday,20-22,not_rain,21
B,4,Sunday,16-18,not_rain,27
B,5,Sunday,20-22,not_rain,27
B,6,Sunday,10-12,not_rain,31
B,7,Sunday,6-8,not_rain,33
B,8,Sunday,8-10,not_rain,39
B,9,Sunday,20-22,not_rain,42
B,10,Sunday,14-16,not_rain,6
A,1,Sunday,12-14,rain,5
A,2,Sunday,12-14,not_rain,9
A,3,Sunday,14-16,not_rain,14
A,4,Sunday,16-18,not_rain,21
A,5,Sunday,20-22,not_rain,27
A,6,Sunday,8-10,not_rain,31
A,7,Sunday,10-12,not_rain,33
A,8,Sunday,20-22,not_rain,4
B,1,Sunday,12-14,not_rain,10
B,2,Sunday,18-20,not_rain,16
B,3,Sunday,20-22,rain,24
B,4,Sunday,10-12,rain,28
B,5,Sunday,8-10,not_rain,32
B,6,Sunday,18-20,not_rain,38
B,7,Sunday,10-12,not_rain,36
B,8,Sunday,20-22,not_rain,34
B,9,Sunday,14-16,not_rain,33
B,10,Sunday,12-14,not_rain,0
A,1,Sunday,10-12,rain,5
A,2,Sunday,6-8,not_rain,12
A,3,Sunday,10-12,rain,16
A,4,Sunday,6-8,not_rain,25
A,5,Sunday,6-8,not_rain,24
A,6,Sunday,6-8,not_rain,30
A,7,Sunday,12-14,not_rain,34
A,8,Sunday,6-8,rain,4
B,1,Sunday,20-22,not_rain,8
B,2,Sunday,18-20,rain,17
B,3,Sunday,10-12,rain,23
B,4,Sunday,20-22,not_rain,31
B,5,Sunday,12-14,not_rain,36
B,6,Sunday,10-12,rain,39
B,7,Sunday,6-8,rain,43
B,8,Sunday,8-10,rain,41
B,9,Sunday,14-16,not_rain,44
B,10,Sunday,12-14,rain,2
A,1,Sunday,8-10,rain,18
A,2,Sunday,12-14,rain,28
A,3,Sunday,14-16,not_rain,34
A,4,Sunday,12-14,not_rain,43
A,5,Sunday,12-14,rain,46
A,6,Sunday,18-20,not_rain,50
A,7,Sunday,8-10,not_rain,60
A,8,Sunday,20-22,not_rain,5
B,1,Sunday,16-18,not_rain,9
B,2,Sunday,10-12,not_rain,20
B,3,Sunday,16-18,not_rain,27
B,4,Sunday,20-22,not_rain,32
B,5,Sunday,18-20,rain,40
B,6,Sunday,20-22,not_rain,39
B,7,Sunday,20-22,not_rain,41
B,8,Sunday,14-16,not_rain,41
B,9,Sunday,10-12,not_rain,45
B,10,Sunday,18-20,not_rain,6
A,1,Sunday,10-12,not_rain,7
A,2,Sunday,16-18,not_rain,23
A,3,Sunday,16-18,not_rain,29
A,4,Sunday,16-18,not_rain,37
A,5,Sunday,20-22,not_rain,40
A,6,Sunday,10-12,not_rain,44
A,7,Sunday,12-14,not_rain,45
A,8,Sunday,10-12,not_rain,3
B,1,Sunday,14-16,not_rain,8
B,2,Sunday,6-8,not_rain,18
B,3,Sunday,10-12,not_rain,18
B,4,Sunday,10-12,not_rain,21
B,5,Sunday,8-10,not_rain,33
B,6,Sunday,18-20,rain,34
B,7,Sunday,14-16,not_rain,37
B,8,Sunday,10-12,not_rain,36
B,9,Sunday,20-22,not_rain,38
B,10,Sunday,20-22,not_rain,0
A,1,Sunday,20-22,rain,6
A,2,Sunday,16-18,not_rain,22
A,3,Sunday,12-14,not_rain,31
A,4,Sunday,8-10,not_rain,41
A,5,Sunday,16-18,not_rain,47
A,6,Sunday,18-20,not_rain,51
A,7,Sunday,18-20,not_rain,53
A,8,Sunday,6-8,not_rain,1
B,1,Sunday,6-8,rain,11
B,2,Sunday,12-14,rain,15
B,3,Sunday,16-18,not_rain,22
B,4,Sunday,20-22,not_rain,28
B,5,Sunday,8-10,not_rain,37
B,6,Sunday,14-16,not_rain,37
B,7,Sunday,12-14,not_rain,39
B,8,Sunday,12-14,not_rain,42
B,9,Sunday,14-16,rain,46
B,10,Sunday,10-12,rain,0
A,1,Sunday,6-8,not_rain,7
A,2,Sunday,18-20,rain,15
A,3,Sunday,12-14,not_rain,16
A,4,Sunday,8-10,not_rain,21
A,5,Sunday,18-20,rain,24
A,6,Sunday,12-14,not_rain,31
A,7,Sunday,6-8,not_rain,30
A,8,Sunday,12-14,not_rain,5
B,1,Sunday,16-18,not_rain,14
B,2,Sunday,12-14,not_rain,17
B,3,Sunday,14-16,not_rain,24
B,4,Sunday,8-10,not_rain,31
B,5,Sunday,18-20,rain,33
B,6,Sunday,20-22,not_rain,37
B,7,Sunday,18-20,not_rain,41
B,8,Sunday,8-10,rain,49
B,9,Sunday,18-20,not_rain,52
B,10,Sunday,16-18,rain,10
A,1,Sunday,8-10,not_rain,7
A,2,Sunday,18-20,not_rain,12
A,3,Sunday,14-16,not_rain,16
A,4,Sunday,18-20,rain,24
A,5,Sunday,16-18,rain,39
A,6,Sunday,18-20,not_rain,40
A,7,Sunday,18-20,not_rain,41
A,8,Sunday,20-22,rain,2
B,1,Sunday,16-18,not_rain,11
B,2,Sunday,18-20,not_rain,19
B,3,Sunday,16-18,rain,32
B,4,Sunday,10-12,not_rain,42
B,5,Sunday,16-18,not_rain,45
B,6,Sunday,20-22,not_rain,45
B,7,Sunday,18-20,not_rain,47
B,8,Sunday,20-22,rain,46
B,9,Sunday,20-22,rain,51
B,10,Sunday,20-22,rain,2
A,1,Sunday,12-14,not_rain,4
A,2,Sunday,16-18,not_rain,20
A,3,Sunday,6-8,not_rain,23
A,4,Sunday,6-8,not_rain,30
A,5,Sunday,12-14,not_rain,33
A,6,Sunday,18-20,not_rain,37
A,7,Sunday,8-10,not_rain,41
A,8,Sunday,10-12,rain,6
B,1,Sunday,6-8,not_rain,5
B,2,Sunday,12-14,not_rain,13
B,3,Sunday,6-8,not_rain,17
B,4,Sunday,20-22,not_rain,24
B,5,Sunday,10-12,not_rain,30
B,6,Sunday,10-12,not_rain,33
B,7,Sunday,12-14,not_rain,36
B,8,Sunday,20-22,not_rain,37
B,9,Sunday,12-14,rain,35
B,10,Sunday,10-12,rain,3
A,1,Sunday,10-12,not_rain,9
A,2,Sunday,20-22,not_rain,11
A,3,Sunday,6-8,not_rain,16
A,4,Sunday,18-20,rain,25
A,5,Sunday,6-8,not_rain,26
A,6,Sunday,6-8,not_rain,26
A,7,Sunday,18-20,not_rain,30
A,8,Sunday,8-10,not_rain,4
B,1,Sunday,14-16,not_rain,11
B,2,Sunday,6-8,not_rain,14
B,3,Sunday,16-18,not_rain,24
B,4,Sunday,12-14,not_rain,31
B,5,Sunday,10-12,not_rain,38
B,6,Sunday,20-22,not_rain,46
B,7,Sunday,20-22,rain,48
B,8,Sunday,18-20,not_rain,51
B,9,Sunday,8-10,not_rain,59
B,10,Sunday,8-10,not_rain,8
A,1,Sunday,10-12,not_rain,8
A,2,Sunday,20-22,not_rain,12
A,3,Sunday,16-18,rain,18
A,4,Sunday,6-8,not_rain,26
A,5,Sunday,14-16,not_rain,30
A,6,Sunday,20-22,not_rain,36
A,7,Sunday,14-16,not_rain,43
A,8,Sunday,18-20,not_rain,4
B,1,Sunday,10-12,not_rain,5
B,2,Sunday,6-8,not_rain,12
B,3,Sunday,14-16,rain,17
B,4,Sunday,16-18,rain,22
B,5,Sunday,12-14,not_rain,25
B,6,Sunday,8-10,not_rain,26
B,7,Sunday,16-18,not_rain,28
B,8,Sunday,16-18,not_rain,34
B,9,Sunday,20-22,rain,32
B,10,Sunday,12-14,not_rain,3
A,1,Sunday,8-10,not_rain,16
A,2,Sunday,20-22,not_rain,23
A,3,Sunday,14-16,not_rain,29
A,4,Sunday,20-22,not_rain,34
A,5,Sunday,20-22,rain,36
A,6,Sunday,12-14,not_rain,41
A,7,Sunday,8-10,not_rain,46
A,8,Sunday,10-12,not_rain,4
B,1,Sunday,6-8,not_rain,9
B,2,Sunday,6-8,not_rain,16
B,3,Sunday,12-14,rain,22
B,4,Sunday,14-16,rain,26
B,5,Sunday,8-10,rain,37
B,6,Sunday,18-20,not_rain,42
B,7,Sunday,14-16,not_rain,46
B,8,Sunday,14-16,not_rain,47
B,9,Sunday,16-18,rain,52
B,10,Sunday,8-10,not_rain,9
A,1,Monday,20-22,not_rain,11
A,2,Monday,6-8,not_rain,17
A,3,Monday,10-12,not_rain,27
A,4,Monday,16-18,not_rain,42
A,5,Monday,6-8,not_rain,53
A,6,Monday,20-22,not_rain,58
A,7,Monday,16-18,not_rain,75
A,8,Monday,18-20,rain,10
B,1,Monday,16-18,not_rain,18
B,2,Monday,14-16,not_rain,30
B,3,Monday,16-18,not_rain,49
B,4,Monday,18-20,not_rain,54
B,5,Monday,20-22,not_rain,63
B,6,Monday,12-14,not_rain,66
B,7,Monday,18-20,not_rain,67
B,8,Monday,16-18,not_rain,75
B,9,Monday,10-12,not_rain,75
B,10,Monday,20-22,rain,8
A,1,Monday,14-16,not_rain,11
A,2,Monday,18-20,rain,25
A,3,Monday,12-14,not_rain,37
A,4,Monday,12-14,not_rain,49
A,5,Monday,6-8,not_rain,57
A,6,Monday,16-18,not_rain,69
A,7,Monday,12-14,not_rain,74
A,8,Monday,14-16,not_rain,6
B,1,Monday,14-16,not_rain,13
B,2,Monday,16-18,not_rain,21
B,3,Monday,18-20,not_rain,28
B,4,Monday,20-22,not_rain,39
B,5,Monday,18-20,not_rain,42
B,6,Monday,12-14,not_rain,46
B,7,Monday,6-8,not_rain,57
B,8,Monday,6-8,not_rain,66
B,9,Monday,12-14,not_rain,72
B,10,Monday,12-14,not_rain,8
A,1,Monday,16-18,rain,29
A,2,Monday,18-20,not_rain,38
A,3,Monday,14-16,not_rain,46
A,4,Monday,8-10,rain,56
A,5,Monday,12-14,not_rain,63
A,6,Monday,18-20,not_rain,63
A,7,Monday,10-12,not_rain,74
A,8,Monday,20-22,not_rain,2
B,1,Monday,12-14,not_rain,12
B,2,Monday,14-16,not_rain,26
B,3,Monday,20-22,not_rain,35
B,4,Monday,14-16,not_rain,46
B,5,Monday,12-14,rain,51
B,6,Monday,20-22,not_rain,59
B,7,Monday,20-22,not_rain,68
B,8,Monday,12-14,rain,75
B,9,Monday,18-20,not_rain,75
B,10,Monday,18-20,not_rain,1
A,1,Monday,20-22,not_rain,16
A,2,Monday,12-14,not_rain,31
A,3,Monday,12-14,not_rain,43
A,4,Monday,16-18,not_rain,56
A,5,Monday,20-22,not_rain,63
A,6,Monday,14-16,not_rain,67
A,7,Monday,16-18,rain,75
A,8,Monday,14-16,not_rain,6
B,1,Monday,12-14,not_rain,9
B,2,Monday,20-22,not_rain,21
B,3,Monday,16-18,not_rain,40
B,4,Monday,12-14,not_rain,44
B,5,Monday,18-20,not_rain,53
B,6,Monday,16-18,rain,69
B,7,Monday,6-8,not_rain,75
B,8,Monday,18-20,not_rain,75
B,9,Monday,6-8,not_rain,75
B,10,Monday,6-8,not_rain,6
A,1,Monday,18-20,not_rain,6
A,2,Monday,16-18,not_rain,18
A,3,Monday,18-20,not_rain,25
A,4,Monday,8-10,not_rain,34
A,5,Monday,12-14,not_rain,42
A,6,Monday,12-14,not_rain,47
A,7,Monday,12-14,not_rain,48
A,8,Monday,16-18,not_rain,6
B,1,Monday,12-14,not_rain,14
B,2,Monday,14-16,rain,21
B,3,Monday,12-14,rain,28
B,4,Monday,16-18,not_rain,38
B,5,Monday,8-10,not_rain,57
B,6,Monday,6-8,not_rain,59
B,7,Monday,8-10,not_rain,65
B,8,Monday,12-14,not_rain,75
B,9,Monday,6-8,not_rain,75
B,10,Monday,14-16,not_rain,7
A,1,Monday,20-22,not_rain,14
A,2,Monday,12-14,not_rain,27
A,3,Monday,14-16,rain,41
A,4,Monday,20-22,not_rain,47
A,5,Monday,18-20,not_rain,56
A,6,Monday,8-10,rain,65
A,7,Monday,16-18,rain,75
A,8,Monday,18-20,rain,9
B,1,Monday,6-8,not_rain,6
B,2,Monday,14-16,not_rain,23
B,3,Monday,20-22,not_rain,36
B,4,Monday,16-18,rain,57
B,5,Monday,12-14,not_rain,61
B,6,Monday,12-14,not_rain,70
B,7,Monday,6-8,rain,71
B,8,Monday,8-10,not_rain,75
B,9,Monday,16-18,not_rain,75
B,10,Monday,6-8,not_rain,3
A,1,Monday,10-12,not_rain,12
A,2,Monday,14-16,not_rain,24
A,3,Monday,10-12,rain,35
A,4,Monday,16-18,not_rain,49
A,5,Monday,14-16,not_rain,55
A,6,Monday,18-20,not_rain,58
A,7,Monday,10-12,not_rain,61
A,8,Monday,18-20,not_rain,5
B,1,Monday,14-16,not_rain,10
B,2,Monday,18-20,not_rain,19
B,3,Monday,16-18,not_rain,37
B,4,Monday,18-20,not_rain,42
B,5,Monday,16-18,not_rain,57
B,6,Monday,6-8,not_rain,61
B,7,Monday,16-18,not_rain,64
B,8,Monday,12-14,not_rain,74
B,9,Monday,20-22,not_rain,75
B,10,Monday,12-14,rain,10
A,1,Monday,14-16,not_rain,10
A,2,Monday,20-22,not_rain,23
A,3,Monday,6-8,not_rain,28
A,4,Monday,16-18,rain,36
A,5,Monday,6-8,not_rain,39
A,6,Monday,16-18,rain,42
A,7,Monday,6-8,not_rain,52
A,8,Monday,16-18,not_rain,16
B,1,Monday,18-20,not_rain,9
B,2,Monday,12-14,not_rain,20
B,3,Monday,18-20,not_rain,32
B,4,Monday,12-14,not_rain,41
B,5,Monday,18-20,not_rain,45
B,6,Monday,18-20,rain,57
B,7,Monday,20-22,rain,69
B,8,Monday,16-18,rain,75
B,9,Monday,10-12,not_rain,75
B,10,Monday,12-14,not_rain,8
A,1,Monday,18-20,not_rain,9
A,2,Monday,8-10,not_rain,32
A,3,Monday,14-16,not_rain,37
A,4,Monday,14-16,rain,47
A,5,Monday,20-22,rain,57
A,6,Monday,12-14,not_rain,69
A,7,Monday,14-16,not_rain,75
A,8,Monday,12-14,rain,12
B,1,Monday,8-10,not_rain,18
B,2,Monday,8-10,rain,40
B,3,Monday,10-12,rain,54
B,4,Monday,20-22,not_rain,59
B,5,Monday,8-10,rain,75
B,6,Monday,18-20,not_rain,75
B,7,Monday,12-14,not_rain,75
B,8,Monday,16-18,not_rain,75
B,9,Monday,18-20,not_rain,75
B,10,Monday,14-16,rain,9
A,1,Monday,6-8,not_rain,13
A,2,Monday,12-14,not_rain,27
A,3,Monday,14-16,not_rain,31
A,4,Monday,12-14,not_rain,44
A,5,Monday,12-14,not_rain,55
A,6,Monday,14-16,rain,57
A,7,Monday,10-12,not_rain,57
A,8,Monday,10-12,not_rain,9
B,1,Monday,6-8,rain,16
B,2,Monday,10-12,not_rain,25
B,3,Monday,12-14,rain,39
B,4,Monday,6-8,not_rain,43
B,5,Monday,10-12,not_rain,54
B,6,Monday,12-14,not_rain,62
B,7,Monday,20-22,not_rain,70
B,8,Monday,14-16,not_rain,75
B,9,Monday,20-22,not_rain,75
B,10,Monday,16-18,not_rain,1
A,1,Tuesday,8-10,rain,24
A,2,Tuesday,16-18,not_rain,33
A,3,Tuesday,14-16,not_rain,49
A,4,Tuesday,14-16,rain,52
A,5,Tuesday,6-8,not_rain,58
A,6,Tuesday,6-8,rain,67
A,7,Tuesday,14-16,rain,74
A,8,Tuesday,18-20,not_rain,10
B,1,Tuesday,10-12,not_rain,13
B,2,Tuesday,10-12,not_rain,26
B,3,Tuesday,16-18,not_rain,46
B,4,Tuesday,18-20,not_rain,51
B,5,Tuesday,20-22,not_rain,58
B,6,Tuesday,14-16,not_rain,59
B,7,Tuesday,20-22,not_rain,63
B,8,Tuesday,6-8,not_rain,61
B,9,Tuesday,12-14,not_rain,68
B,10,Tuesday,12-14,not_rain,8
A,1,Tuesday,6-8,not_rain,11
A,2,Tuesday,16-18,not_rain,21
A,3,Tuesday,8-10,not_rain,34
A,4,Tuesday,18-20,rain,47
A,5,Tuesday,8-10,not_rain,62
A,6,Tuesday,18-20,not_rain,65
A,7,Tuesday,20-22,not_rain,67
A,8,Tuesday,18-20,not_rain,11
B,1,Tuesday,6-8,not_rain,9
B,2,Tuesday,12-14,not_rain,18
B,3,Tuesday,8-10,not_rain,35
B,4,Tuesday,14-16,not_rain,41
B,5,Tuesday,14-16,rain,46
B,6,Tuesday,10-12,not_rain,53
B,7,Tuesday,12-14,not_rain,63
B,8,Tuesday,16-18,not_rain,71
B,9,Tuesday,10-12,not_rain,75
B,10,Tuesday,6-8,not_rain,0
A,1,Tuesday,12-14,rain,9
A,2,Tuesday,14-16,not_rain,17
A,3,Tuesday,12-14,not_rain,28
A,4,Tuesday,12-14,rain,35
A,5,Tuesday,14-16,not_rain,43
A,6,Tuesday,6-8,rain,53
A,7,Tuesday,6-8,rain,56
A,8,Tuesday,14-16,not_rain,4
B,1,Tuesday,12-14,not_rain,12
B,2,Tuesday,14-16,rain,23
B,3,Tuesday,8-10,not_rain,32
B,4,Tuesday,16-18,not_rain,46
B,5,Tuesday,8-10,not_rain,55
B,6,Tuesday,6-8,not_rain,63
B,7,Tuesday,18-20,not_rain,70
B,8,Tuesday,12-14,not_rain,73
B,9,Tuesday,8-10,rain,75
B,10,Tuesday,14-16,rain,3
A,1,Tuesday,12-14,rain,12
A,2,Tuesday,16-18,not_rain,22
A,3,Tuesday,6-8,rain,38
A,4,Tuesday,6-8,not_rain,48
A,5,Tuesday,10-12,not_rain,51
A,6,Tuesday,14-16,not_rain,51
A,7,Tuesday,8-10,not_rain,64
A,8,Tuesday,12-14,not_rain,10
B,1,Tuesday,16-18,rain,16
B,2,Tuesday,12-14,not_rain,28
B,3,Tuesday,14-16,not_rain,44
B,4,Tuesday,14-16,not_rain,51
B,5,Tuesday,20-22,not_rain,57
B,6,Tuesday,18-20,not_rain,63
B,7,Tuesday,8-10,not_rain,64
B,8,Tuesday,14-16,not_rain,70
B,9,Tuesday,12-14,not_rain,74
B,10,Tuesday,20-22,not_rain,0
A,1,Tuesday,18-20,not_rain,9
A,2,Tuesday,8-10,not_rain,27
A,3,Tuesday,10-12,not_rain,37
A,4,Tuesday,12-14,not_rain,44
A,5,Tuesday,18-20,not_rain,49
A,6,Tuesday,8-10,not_rain,59
A,7,Tuesday,12-14,not_rain,64
A,8,Tuesday,10-12,not_rain,8
B,1,Tuesday,20-22,not_rain,14
B,2,Tuesday,10-12,not_rain,28
B,3,Tuesday,14-16,rain,42
B,4,Tuesday,12-14,not_rain,52
B,5,Tuesday,8-10,not_rain,65
B,6,Tuesday,14-16,not_rain,75
B,7,Tuesday,14-16,not_rain,75
B,8,Tuesday,14-16,not_rain,75
B,9,Tuesday,10-12,not_rain,75
B,10,Tuesday,18-20,not_rain,0
A,1,Tuesday,18-20,rain,15
A,2,Tuesday,6-8,not_rain,23
A,3,Tuesday,6-8,not_rain,34
A,4,Tuesday,20-22,not_rain,41
A,5,Tuesday,16-18,not_rain,49
A,6,Tuesday,14-16,not_rain,52
A,7,Tuesday,12-14,not_rain,54
A,8,Tuesday,14-16,not_rain,8
B,1,Tuesday,16-18,not_rain,15
B,2,Tuesday,10-12,not_rain,27
B,3,Tuesday,8-10,rain,52
B,4,Tuesday,14-16,not_rain,63
B,5,Tuesday,12-14,rain,71
B,6,Tuesday,20-22,rain,75
B,7,Tuesday,8-10,not_rain,75
B,8,Tuesday,12-14,not_rain,75
B,9,Tuesday,18-20,not_rain,75
B,10,Tuesday,8-10,not_rain,4
A,1,Tuesday,6-8,rain,10
A,2,Tuesday,8-10,not_rain,23
A,3,Tuesday,20-22,not_rain,35
A,4,Tuesday,12-14,not_rain,40
A,5,Tuesday,16-18,rain,62
A,6,Tuesday,16-18,not_rain,75
A,7,Tuesday,18-20,rain,75
A,8,Tuesday,10-12,not_rain,2
B,1,Tuesday,20-22,rain,21
B,2,Tuesday,14-16,not_rain,37
B,3,Tuesday,16-18,not_rain,48
B,4,Tuesday,12-14,not_rain,59
B,5,Tuesday,18-20,not_rain,63
B,6,Tuesday,16-18,not_rain,67
B,7,Tuesday,8-10,not_rain,73
B,8,Tuesday,20-22,not_rain,75
B,9,Tuesday,20-22,rain,75
B,10,Tuesday,14-16,not_rain,5
A,1,Tuesday,14-16,not_rain,13
A,2,Tuesday,10-12,not_rain,25
A,3,Tuesday,16-18,not_rain,45
A,4,Tuesday,8-10,not_rain,55
A,5,Tuesday,8-10,rain,59
A,6,Tuesday,6-8,rain,69
A,7,Tuesday,8-10,rain,75
A,8,Tuesday,18-20,not_rain,4
B,1,Tuesday,6-8,not_rain,14
B,2,Tuesday,6-8,not_rain,23
B,3,Tuesday,20-22,not_rain,33
B,4,Tuesday,10-12,not_rain,39
B,5,Tuesday,6-8,not_rain,46
B,6,Tuesday,16-18,not_rain,52
B,7,Tuesday,10-12,not_rain,56
B,8,Tuesday,16-18,rain,61
B,9,Tuesday,18-20,not_rain,64
B,10,Tuesday,10-12,rain,7
A,1,Tuesday,16-18,not_rain,16
A,2,Tuesday,14-16,rain,25
A,3,Tuesday,8-10,not_rain,41
A,4,Tuesday,18-20,not_rain,55
A,5,Tuesday,20-22,not_rain,67
A,6,Tuesday,20-22,rain,75
A,7,Tuesday,10-12,not_rain,75
A,8,Tuesday,6-8,not_rain,4
B,1,Tuesday,6-8,not_rain,8
B,2,Tuesday,10-12,not_rain,15
B,3,Tuesday,14-16,not_rain,26
B,4,Tuesday,20-22,not_rain,33
B,5,Tuesday,16-18,not_rain,42
B,6,Tuesday,6-8,not_rain,49
B,7,Tuesday,6-8,not_rain,60
B,8,Tuesday,14-16,not_rain,68
B,9,Tuesday,20-22,not_rain,75
B,10,Tuesday,12-14,not_rain,4
A,1,Tuesday,16-18,not_rain,20
A,2,Tuesday,12-14,not_rain,32
A,3,Tuesday,14-16,not_rain,44
A,4,Tuesday,10-12,not_rain,50
A,5,Tuesday,16-18,rain,63
A,6,Tuesday,12-14,not_rain,69
A,7,Tuesday,16-18,not_rain,75
A,8,Tuesday,10-12,not_rain,11
B,1,Tuesday,12-14,not_rain,9
B,2,Tuesday,6-8,not_rain,23
B,3,Tuesday,20-22,not_rain,33
B,4,Tuesday,14-16,not_rain,48
B,5,Tuesday,6-8,not_rain,60
B,6,Tuesday,20-22,not_rain,69
B,7,Tuesday,16-18,rain,75
B,8,Tuesday,12-14,not_rain,75
B,9,Tuesday,14-16,rain,75
B,10,Tuesday,12-14,rain,10
A,1,Tuesday,20-22,not_rain,13
A,2,Tuesday,16-18,not_rain,22
A,3,Tuesday,12-14,not_rain,36
A,4,Tuesday,14-16,not_rain,42
A,5,Tuesday,12-14,not_rain,44
A,6,Tuesday,14-16,not_rain,54
A,7,Tuesday,10-12,not_rain,59
A,8,Tuesday,8-10,not_rain,13
B,1,Tuesday,14-16,not_rain,10
B,2,Tuesday,6-8,not_rain,20
B,3,Tuesday,8-10,not_rain,29
B,4,Tuesday,16-18,rain,54
B,5,Tuesday,12-14,rain,64
B,6,Tuesday,8-10,not_rain,71
B,7,Tuesday,8-10,not_rain,75
B,8,Tuesday,14-16,not_rain,75
B,9,Tuesday,16-18,not_rain,75
B,10,Tuesday,8-10,not_rain,12
A,1,Tuesday,8-10,not_rain,15
A,2,Tuesday,8-10,not_rain,33
A,3,Tuesday,6-8,rain,49
A,4,Tuesday,6-8,not_rain,60
A,5,Tuesday,14-16,not_rain,66
A,6,Tuesday,14-16,not_rain,68
A,7,Tuesday,20-22,not_rain,73
A,8,Tuesday,10-12,not_rain,9
B,1,Tuesday,6-8,not_rain,6
B,2,Tuesday,14-16,not_rain,19
B,3,Tuesday,16-18,not_rain,30
B,4,Tuesday,12-14,not_rain,40
B,5,Tuesday,8-10,not_rain,54
B,6,Tuesday,18-20,not_rain,63
B,7,Tuesday,12-14,not_rain,64
B,8,Tuesday,10-12,not_rain,71
B,9,Tuesday,12-14,not_rain,75
B,10,Tuesday,16-18,not_rain,1
A,1,Tuesday,10-12,not_rain,9
A,2,Tuesday,8-10,not_rain,28
A,3,Tuesday,16-18,rain,40
A,4,Tuesday,20-22,not_rain,46
A,5,Tuesday,10-12,not_rain,49
A,6,Tuesday,18-20,not_rain,53
A,7,Tuesday,20-22,not_rain,60
A,8,Tuesday,16-18,rain,12
B,1,Tuesday,6-8,not_rain,13
B,2,Tuesday,18-20,not_rain,25
B,3,Tuesday,12-14,not_rain,35
B,4,Tuesday,8-10,not_rain,43
B,5,Tuesday,12-14,not_rain,54
B,6,Tuesday,16-18,not_rain,69
B,7,Tuesday,18-20,not_rain,69
B,8,Tuesday,6-8,not_rain,75
B,9,Tuesday,6-8,rain,75
B,10,Tuesday,20-22,not_rain,7
A,1,Wednesday,10-12,not_rain,18
A,2,Wednesday,18-20,rain,30
A,3,Wednesday,10-12,rain,39
A,4,Wednesday,10-12,not_rain,48
A,5,Wednesday,8-10,not_rain,58
A,6,Wednesday,16-18,not_rain,71
A,7,Wednesday,12-14,not_rain,72
A,8,Wednesday,8-10,not_rain,3
B,1,Wednesday,16-18,not_rain,18
B,2,Wednesday,14-16,rain,36
B,3,Wednesday,18-20,not_rain,42
B,4,Wednesday,8-10,not_rain,59
B,5,Wednesday,12-14,not_rain,69
B,6,Wednesday,12-14,rain,74
B,7,Wednesday,16-18,not_rain,75
B,8,Wednesday,16-18,rain,75
B,9,Wednesday,14-16,not_rain,75
B,10,Wednesday,20-22,not_rain,6
A,1,Wednesday,12-14,not_rain,7
A,2,Wednesday,10-12,not_rain,22
A,3,Wednesday,14-16,rain,37
A,4,Wednesday,16-18,rain,50
A,5,Wednesday,18-20,not_rain,57
A,6,Wednesday,6-8,not_rain,65
A,7,Wednesday,8-10,not_rain,68
A,8,Wednesday,20-22,not_rain,10
B,1,Wednesday,16-18,rain,18
B,2,Wednesday,14-16,not_rain,26
B,3,Wednesday,12-14,not_rain,36
B,4,Wednesday,14-16,not_rain,49
